,id,title,abstract,field,sdg_relation,sdg_label,text_processed
0,4281880a7dddb8d4b3b6dbc751add17ee2582351,Jean Louis Schefer: screen memories from L'Homme ordinaire du cinéma,"Jean Louis Schefer is one of the less well-known French philosophers of cinema, and yet his seminal work from 1980, L'Homme ordinaire du cinéma, which has gone largely unnoticed in Anglo-American criticism, has been very influential on French film thinking. This paper sets out to frame Schefer's work in a manner that makes more accessible his unconventional manner and analysis of cinema history. Schefer's philosophy of cinema offers a very personal understanding of how the ‘ordinary person’ experiences cinema and, in particular, how individual films have the ability to shape personal interactions with history and culture, forming an ‘inner history’ that has been a part and continues to be a part of twentieth-century existential being, often confronting us with the more difficult moments and events in recent human history.",Art,3,0,jean louis schefer one le wellknown french philosopher cinema yet seminal work lhomme ordinaire du cinéma gone largely unnoticed angloamerican criticism influential french film thinking paper set frame schefers work manner make accessible unconventional manner analysis cinema history schefers philosophy cinema offer personal understanding ordinary person experience cinema particular individual film ability shape personal interaction history culture forming inner history part continues part twentiethcentury existential often confronting u difficult moment event recent human history
1,d2c13044b5af26dc5187c2e9c27c2812edc857ec,Sanctified Presence: Sculpture and Sainthood in Early Modern Italy,"sculpture; saints; hagiography; reception; Baroque; Italy; Rome; Genoa; art theory; Bernini; Puget; Papaleo; Discalced Carmelites; Barnabites; Saulli, Albertoni; Altieri; John of the Cross",Art,0,0,sculpture saint hagiography reception baroque italy rome genoa art theory bernini puget papaleo discalced carmelite barnabites saulli albertoni altieri john cross
2,96599076f47546836073f84bf897cd4a45582db8,'Are you Afraid of the Cinema?': Du Cinéma and the Changing Question of Cinephilia and the Avant-Garde (1928-1930),"In December 1928, the prolific “editor of the Surrealists,” La Librairie José Corti, launched the deluxe, illustrated journal Du Cinéma: Revue de Critique et de Recherches Cinématographiques. Its first issue, indeed its very first page, opened with a questionnaire that asked, “Are you afraid of the cinema?” (Fig. 1, 2) The following paragraphs describing the questionnaire’s logic and critical aims were not penned by the journal’s founding editor in chief, JeanGeorge Auriol (son of George Auriol, the illustrator, typographer, and managing editor of the fin-de-siècle journal Le Chat Noir); rather, they were composed by André Delons, poet, critic, and member of the Parisian avant-garde group Le Grand Jeu. “This simple question is, by design, of a frankness and a weight made to unsettle you. I warn you that it has a double sense and that the only thing that occupies us is to know which you will choose,” he wrote.",Art,2,0,december prolific editor surrealist la librairie josé corti launched deluxe illustrated journal du cinéma revue de critique et de recherches cinématographiques first issue indeed first page opened questionnaire asked afraid cinema fig following paragraph describing questionnaire logic critical aim penned journal founding editor chief jeangeorge auriol son george auriol illustrator typographer managing editor findesiècle journal le chat noir rather composed andré delons poet critic member parisian avantgarde group le grand jeu simple question design frankness weight made unsettle warn double sense thing occupies u know choose wrote
3,a1718e8e45722483a6b6c75e33e9fa80f6e4cbdd,The Art of Videogames,"The Art of Videogames explores how philosophy of the arts theories developed to address traditional art works can also be applied to videogames. Presents a unique philosophical approach to the art of videogaming, situating videogames in the framework of analytic philosophy of the arts Explores how philosophical theories developed to address traditional art works can also be applied to videogames Written for a broad audience of both philosophers and videogame enthusiasts by a philosopher who is also an avid gamer Discusses the relationship between games and earlier artistic and entertainment media, how videogames allow for interactive fiction, the role of game narrative, and the moral status of violent events depicted in videogame worlds Argues that videogames do indeed qualify as a new and exciting form of representational art",Art,4,0,art videogames explores philosophy art theory developed address traditional art work also applied videogames present unique philosophical approach art videogaming situating videogames framework analytic philosophy art explores philosophical theory developed address traditional art work also applied videogames written broad audience philosopher videogame enthusiast philosopher also avid gamer discus relationship game earlier artistic entertainment medium videogames allow interactive fiction role game narrative moral status violent event depicted videogame world argues videogames indeed qualify new exciting form representational art
4,3605813054c3fb5daaeda82dc277ab5b62cf0ecc,The Body In Sculpture,"Introduction: waxworks, dolls and ""doppelgangers"". Idols, myths and magic - the body in antiquity the body re-born - the Middle Ages the apotheosis of the body - High Renaissance and Baroque the sublime body - the 18th century the body in colour - the 19th century abjections and assemblage - the body in the 20th century.",Art,0,0,introduction waxwork doll doppelganger idol myth magic body antiquity body reborn middle age apotheosis body high renaissance baroque sublime body th century body colour th century abjection assemblage body th century
5,f60f00ee9dcfc9c759d2701db88f52ea84729330,El Derecho Romano y Europa,"espanolLa UE esta integrada, juridicamente, por un creciente numero de ordenamientos singulares. Estos estan basados, en ultimo termino, en dos tradiciones juridicas tradicionalmente y generalmente diferenciadas, que hoy no lo resultan tanto. En todo caso, aquellos iura propria necesitan aproximarse. El Derecho Romano, en su formulacion medieval como Ius Commune, respecto a los sistemas �cerrados� y por su doble caracter casuistico y jurisprudencial, propio de los �abiertos� puede jugar hoy un papel destacado en este aspecto, pues ya ha demostrado, a lo largo de su historia, que ha sabido armonizar unidad y diversidad. EnglishTh e EU is built, legally, by a growing number of singular dispositions. Th ese are ultimately based on two legal traditions that conventionally were more diff erentiated than they are today. In any case, those iura propia need to approach. Th e Roman law, for its medieval formulation as Ius Commune with regards to the �closed� systems and for its dual nature, casuistic and jurisprudential, typical of the �open� systems, can today play an important role in this aspect, as it has already shown throughout history its ability to harmonize unity and diversity.",Art,4,0,espanolla ue esta integrada juridicamente por un creciente numero de ordenamientos singulares estos estan basados en ultimo termino en do tradiciones juridicas tradicionalmente generalmente diferenciadas que hoy lo resultan tanto en todo caso aquellos iura propria necesitan aproximarse el derecho romano en su formulacion medieval como ius commune respecto los sistemas cerrados por su doble caracter casuistico jurisprudencial propio de los abiertos puede jugar hoy un papel destacado en este aspecto pues ya ha demostrado lo largo de su historia que ha sabido armonizar unidad diversidad englishth e eu built legally growing number singular disposition th ese ultimately based two legal tradition conventionally diff erentiated today case iura propia need approach th e roman law medieval formulation ius commune regard closed system dual nature casuistic jurisprudential typical open system today play important role aspect already shown throughout history ability harmonize unity diversity
6,1ba6f3d7e70fa4e406e3d919227493bc646539e1,"Philosophy in a new key : a study in the symbolism of reason, rite, and art",A Prefatory Notes to the Third Edition Preface to the Edition of 1951 Chapter 1: The New Key Chapter 2: Symbolic Transformations Chapter 3: The Logic of Signs and Symbols Chapter 4: Discursive Forms and Presentational Forms Chapter 5: Language Chapter 6: Life-Symbols: The Roots of Sacrament Chapter 7: Life-Symbols: The Roots of Myth Chapter 8: On Significance in Music Chapter 9: The Genesis of Artistic Import Chapter 10: The Fabric of Meaning,Art,1,0,prefatory note third edition preface edition chapter new key chapter symbolic transformation chapter logic sign symbol chapter discursive form presentational form chapter language chapter lifesymbols root sacrament chapter lifesymbols root myth chapter significance music chapter genesis artistic import chapter fabric meaning
7,a735a3a650e7bf0eb94da97c5d3dc0b8cbbf420e,The materials and techniques used in a baroque sculpture representing Saint Dominic from the Museum of Santa Maria de Lamas,"Uma escultura sobre madeira, do Museu de Santa Maria de Lamas, representando SA£o Domingos, datAivel da primeira metade do sA©culo XVIII e com caracterA­sticas eruditas, foi objecto de estudo que teve como principal objectivo a identificaA§A£o dos materiais e a caracterizaA§A£o das tA©cnicas utilizadas na sua execuA§A£o. Usou-se a radiografia para a anAilise do suporte de madeira, a microscopia A³ptica de reflexA£o com e sem luz polarizada (PLM e OM) para a caracterizaA§A£o estratigrAifica e identificaA§A£o de materiais, e a espectrometria de fluorescAancia de raios X dispersiva de energias (EDXRF), a espectroscopia de infravermelho com transformada de Fourier (FTIR) e testes microquA­micos para a identificaA§A£o de pigmentos e cargas.Os materiais identificados eram comuns na A©poca: gesso, folha de ouro, bolo-armA©nio, branco de chumbo, ocre castanho, vermelhA£o, pigmento preto de carbono (a que possivelmente foi adicionado verdete como secante), laca vermelha e composto de cAilcio como carga. Em termos de procedimentos, no entanto, nA£o parece terem sido completamente seguidas as recomendaA§Aµes da A©poca a respeito da preparaA§A£o, possivelmente por razAµes econA³micas.Motivos semelhantes levaram ao uso de branco de chumbo com carga de composto de cAilcio nas zonas menos nobres da escultura e permitem explicar que o estofado tenha ficado limitado A s zonas visA­veis das vestes.",Art,0,0,uma escultura sobre madeira museu de santa maria de lama representando sao domingo dataivel da primeira metade saculo xviii e com caracterasticas eruditas foi objecto de estudo que teve como principal objectivo identificaaao do materiais e caracterizaaao da tacnicas utilizadas na sua execuaao usouse radiografia para anailise suporte de madeira microscopia aptica de reflexao com e sem luz polarizada plm e om para caracterizaaao estratigraifica e identificaaao de materiais e espectrometria de fluorescaancia de raios x dispersiva de energias edxrf espectroscopia de infravermelho com transformada de fourier ftir e testis microquamicos para identificaaao de pigmentos e cargasos materiais identificados eram comuns na apoca gesso folha de ouro boloarmanio branco de chumbo ocre castanho vermelhao pigmento preto de carbono que possivelmente foi adicionado verdete como secante laca vermelha e composto de cailcio como carga em termos de procedimentos entanto nao parece terem sido completamente seguidas recomendaaaµes da apoca respeito da preparaaao possivelmente por razaµes econamicasmotivos semelhantes levaram ao uso de branco de chumbo com carga de composto de cailcio na zona menos nobres da escultura e permitem explicar que estofado tenha ficado limitado zona visaveis da vestes
8,0fbbf826b4704092caa3e8b2f3f5aa85609482a0,"Nostalgia, deterioro y psicoentropía en el habitante de las nuevas ruinas","espanolEl presente escrito plantea una reflexion en torno a una serie de conceptos, enlazados entre si, que formalizan una manera de habitar en las grandes ciudades industriales y pos industriales. Realizaremos, en efecto, una comparacion entre distintos descriptores que han sido utilizados para definir un animus generalizado desde el siglo XIX en adelante: spleen, ennui, Weltschmerz, melancolia y, uno de desarrollo propio: psicoentropia. Estos terminos seran dispuestos en relacion a la arquitectura y la urbanidad, buscando sus infiltraciones en la critica posmoderna y en el relato de artistas y poetas de distinta indole. EnglishThe present paper proposes a reflection about a number of concepts, linked together, which formalizes a way to live in the big industrial and post-industrial cities. We will, in effect, a comparison between different descriptors that have been used to define a generalized animus from the nineteenth century onwards: spleen, ennui, Weltschmerz, melancholy and one of own development: psicoentropy. These terms will be studied in relation to architecture and urbanity, seeking their infiltrations in postmodern criticism and the story of artists and poets of various kinds.",Art,3,0,espanolel presente escrito plantea una reflexion en torno una serie de conceptos enlazados entre si que formalizan una manera de habitar en la grandes ciudades industriales po industriales realizaremos en efecto una comparacion entre distintos descriptores que han sido utilizados para definir un animus generalizado desde el siglo xix en adelante spleen ennui weltschmerz melancolia uno de desarrollo propio psicoentropia estos terminos seran dispuestos en relacion la arquitectura la urbanidad buscando sus infiltraciones en la critica posmoderna en el relato de artistas poetas de distinta indole englishthe present paper proposes reflection number concept linked together formalizes way live big industrial postindustrial city effect comparison different descriptor used define generalized animus nineteenth century onwards spleen ennui weltschmerz melancholy one development psicoentropy term studied relation architecture urbanity seeking infiltration postmodern criticism story artist poet various kind
9,344cec0a3a8801e3fd4a98122f18007422aaf78c,3. Isaiah 40–55 And Babylonian Influence,"This chapter investigates the frequent claims that the Babylonian setting of Isa 40-55 is supported by close similarities between the language of Isa 40-55 and Akkadian, by explicit references to Babylon, and by familiarity with its religion and culture. It begins with a general discussion of the methods involved in comparative studies of the Bible and the ancient Near East, showing what one can and cannot prove. The chapter discusses Neo-Babylonian imperialism and argues that both the Neo-Assyrian and the Neo-Babylonian Empires exercised considerable influence over Israel and Judah from the eighth century BC onwards. It examines the Akkadian influence on the language and literary style of Isa 40-55. The chapter then focuses on the specific texts in Isa 40-55 that have often been cited as evidence of a Babylonian provenance of Isa 40 55 - the co-called idol fabrication passages.Keywords: Akkadian influence; Babylonian influence; Isaiah 40-55; Judahite tradition; literary style",Art,2,0,chapter investigates frequent claim babylonian setting isa supported close similarity language isa akkadian explicit reference babylon familiarity religion culture begin general discussion method involved comparative study bible ancient near east showing one prove chapter discus neobabylonian imperialism argues neoassyrian neobabylonian empire exercised considerable influence israel judah eighth century bc onwards examines akkadian influence language literary style isa chapter focus specific text isa often cited evidence babylonian provenance isa cocalled idol fabrication passageskeywords akkadian influence babylonian influence isaiah judahite tradition literary style
